code,country,indicator,year,value
GRC,Greece,tfr,2000,1.25
GRC,Greece,tfr,2001,1.25
GRC,Greece,tfr,2002,1.28
GRC,Greece,tfr,2003,1.29
GRC,Greece,tfr,2004,1.31
GRC,Greece,tfr,2005,1.34
GRC,Greece,tfr,2006,1.4
GRC,Greece,tfr,2007,1.41
GRC,Greece,tfr,2008,1.5
GRC,Greece,tfr,2009,1.5
GRC,Greece,tfr,2010,1.48
GRC,Greece,tfr,2011,1.4
GRC,Greece,tfr,2012,1.34
GRC,Greece,tfr,2013,1.29
GRC,Greece,tfr,2014,1.3
GRC,Greece,tfr,2015,1.33
GRC,Greece,tfr,2016,1.38
GRC,Greece,tfr,2017,1.35
GRC,Greece,tfr,2018,1.35
GRC,Greece,tfr,2019,1.34
GRC,Greece,tfr,2020,1.39
GRC,Greece,tfr,2021,1.43
GRC,Greece,tfr,2022,1.32
GRC,Greece,tfr,2023,1.26
GRC,Greece,tfr,2024,1.24
GRC,Greece,lfp_ratio,1990,53.5113078567772
GRC,Greece,lfp_ratio,1991,50.8413553219729
GRC,Greece,lfp_ratio,1992,52.7316566963741
GRC,Greece,lfp_ratio,1993,53.3330264248228
GRC,Greece,lfp_ratio,1994,54.0314088182775
GRC,Greece,lfp_ratio,1995,55.0158943636141
GRC,Greece,lfp_ratio,1996,57.0281616768302
GRC,Greece,lfp_ratio,1997,57.4689565700871
GRC,Greece,lfp_ratio,1998,59.9867826514616
GRC,Greece,lfp_ratio,1999,61.5771759793076
GRC,Greece,lfp_ratio,2000,61.7673749100354
GRC,Greece,lfp_ratio,2001,61.2790936852265
GRC,Greece,lfp_ratio,2002,62.1085594989562
GRC,Greece,lfp_ratio,2003,62.8532231613473
GRC,Greece,lfp_ratio,2004,64.6761309026738
GRC,Greece,lfp_ratio,2005,64.9408912745762
GRC,Greece,lfp_ratio,2006,65.2904622916863
GRC,Greece,lfp_ratio,2007,65.2665691317822
GRC,Greece,lfp_ratio,2008,65.2321417352516
GRC,Greece,lfp_ratio,2009,67.1101163267236
GRC,Greece,lfp_ratio,2010,68.4848388834321
GRC,Greece,lfp_ratio,2011,69.6937339222443
GRC,Greece,lfp_ratio,2012,71.1138431276125
GRC,Greece,lfp_ratio,2013,71.2150704364752
GRC,Greece,lfp_ratio,2014,73.0053013018387
GRC,Greece,lfp_ratio,2015,74.5832768667841
GRC,Greece,lfp_ratio,2016,74.9044391213496
GRC,Greece,lfp_ratio,2017,74.4374055265884
GRC,Greece,lfp_ratio,2018,73.6784010053153
GRC,Greece,lfp_ratio,2019,73.9551642673828
GRC,Greece,lfp_ratio,2020,73.6492776609316
GRC,Greece,lfp_ratio,2021,74.5905031207973
GRC,Greece,lfp_ratio,2022,74.1823951895774
GRC,Greece,lfp_ratio,2023,74.9597044996642
GRC,Greece,lfp_ratio,2024,74.7298889681842
GRC,Greece,lfp_ratio,2025,74.6224271585138
GRC,Greece,tertiary_gpi,2000,1.05699002742767
GRC,Greece,tertiary_gpi,2001,1.10263001918793
GRC,Greece,tertiary_gpi,2002,1.13156998157501
GRC,Greece,tertiary_gpi,2003,1.12565994262695
GRC,Greece,tertiary_gpi,2004,1.15703999996185
GRC,Greece,tertiary_gpi,2005,1.13438999652863
GRC,Greece,tertiary_gpi,2006,1.11910998821259
GRC,Greece,tertiary_gpi,2007,1.08826994895935
GRC,Greece,tertiary_gpi,2010,1.04237997531891
GRC,Greece,tertiary_gpi,2011,1.02215003967285
GRC,Greece,tertiary_gpi,2012,1.01043999195099
GRC,Greece,tertiary_gpi,2013,0.993239998817444
GRC,Greece,tertiary_gpi,2014,0.98786997795105
GRC,Greece,tertiary_gpi,2016,0.972940027713776
GRC,Greece,tertiary_gpi,2017,0.988829970359802
GRC,Greece,tertiary_gpi,2018,1.00592994689941
GRC,Greece,tertiary_gpi,2019,1.05113995075226
GRC,Greece,tertiary_gpi,2020,1.07237994670868
GRC,Greece,tertiary_gpi,2021,1.07597005367279
GRC,Greece,tertiary_gpi,2022,1.06050002574921
GRC,Greece,tertiary_gpi,2023,1.0673600435257
GRC,Greece,gdp_pc,1990,26916.3125225704
GRC,Greece,gdp_pc,1991,27419.6029332234
GRC,Greece,gdp_pc,1992,27401.424003405
GRC,Greece,gdp_pc,1993,26804.8537616148
GRC,Greece,gdp_pc,1994,27204.3958682198
GRC,Greece,gdp_pc,1995,27646.1476383588
GRC,Greece,gdp_pc,1996,27905.1065690594
GRC,Greece,gdp_pc,1997,28768.2401472217
GRC,Greece,gdp_pc,1998,29592.525483114
GRC,Greece,gdp_pc,1999,30263.0543705003
GRC,Greece,gdp_pc,2000,31386.639783624
GRC,Greece,gdp_pc,2001,32675.9292327768
GRC,Greece,gdp_pc,2002,34081.0289759343
GRC,Greece,gdp_pc,2003,35970.7016808475
GRC,Greece,gdp_pc,2004,37811.4913664483
GRC,Greece,gdp_pc,2005,38146.962971083
GRC,Greece,gdp_pc,2006,40483.1569225337
GRC,Greece,gdp_pc,2007,41796.2336918303
GRC,Greece,gdp_pc,2008,41709.3877420312
GRC,Greece,gdp_pc,2009,39886.2135496664
GRC,Greece,gdp_pc,2010,37566.7483686263
GRC,Greece,gdp_pc,2011,33906.4917435676
GRC,Greece,gdp_pc,2012,31250.2268565956
GRC,Greece,gdp_pc,2013,30762.4432227813
GRC,Greece,gdp_pc,2014,31213.3765120298
GRC,Greece,gdp_pc,2015,31347.976574604
GRC,Greece,gdp_pc,2016,31468.6198471099
GRC,Greece,gdp_pc,2017,31995.4108838386
GRC,Greece,gdp_pc,2018,32722.3310444029
GRC,Greece,gdp_pc,2019,33502.7506488997
GRC,Greece,gdp_pc,2020,30487.1129331045
GRC,Greece,gdp_pc,2021,33528.2271202515
GRC,Greece,gdp_pc,2022,35828.1756641776
GRC,Greece,gdp_pc,2023,36700.5134631055
GRC,Greece,gdp_pc,2024,37474.2798239947
GRC,Greece,gdp_pc,2025,38218.721628616
HUN,Hungary,tfr,1960,2.02
HUN,Hungary,tfr,1961,1.94
HUN,Hungary,tfr,1962,1.79
HUN,Hungary,tfr,1963,1.82
HUN,Hungary,tfr,1964,1.82
HUN,Hungary,tfr,1965,1.82
HUN,Hungary,tfr,1966,1.89
HUN,Hungary,tfr,1967,2.01
HUN,Hungary,tfr,1968,2.06
HUN,Hungary,tfr,1969,2.04
HUN,Hungary,tfr,1970,1.98
HUN,Hungary,tfr,1971,1.93
HUN,Hungary,tfr,1972,1.93
HUN,Hungary,tfr,1973,1.93
HUN,Hungary,tfr,1974,2.27
HUN,Hungary,tfr,1975,2.35
HUN,Hungary,tfr,1976,2.23
HUN,Hungary,tfr,1977,2.15
HUN,Hungary,tfr,1978,2.06
HUN,Hungary,tfr,1979,2.01
HUN,Hungary,tfr,1980,1.91
HUN,Hungary,tfr,1981,1.88
HUN,Hungary,tfr,1982,1.8
HUN,Hungary,tfr,1983,1.75
HUN,Hungary,tfr,1984,1.75
HUN,Hungary,tfr,1985,1.85
HUN,Hungary,tfr,1986,1.84
HUN,Hungary,tfr,1987,1.82
HUN,Hungary,tfr,1988,1.81
HUN,Hungary,tfr,1989,1.82
HUN,Hungary,tfr,1990,1.87
HUN,Hungary,tfr,1991,1.87
HUN,Hungary,tfr,1992,1.77
HUN,Hungary,tfr,1993,1.68
HUN,Hungary,tfr,1994,1.64
HUN,Hungary,tfr,1995,1.57
HUN,Hungary,tfr,1996,1.46
HUN,Hungary,tfr,1997,1.37
HUN,Hungary,tfr,1998,1.32
HUN,Hungary,tfr,1999,1.28
HUN,Hungary,tfr,2000,1.32
HUN,Hungary,tfr,2001,1.31
HUN,Hungary,tfr,2002,1.3
HUN,Hungary,tfr,2003,1.27
HUN,Hungary,tfr,2004,1.28
HUN,Hungary,tfr,2005,1.31
HUN,Hungary,tfr,2006,1.34
HUN,Hungary,tfr,2007,1.32
HUN,Hungary,tfr,2008,1.35
HUN,Hungary,tfr,2009,1.32
HUN,Hungary,tfr,2010,1.25
HUN,Hungary,tfr,2011,1.23
HUN,Hungary,tfr,2012,1.34
HUN,Hungary,tfr,2013,1.36
HUN,Hungary,tfr,2014,1.45
HUN,Hungary,tfr,2015,1.46
HUN,Hungary,tfr,2016,1.55
HUN,Hungary,tfr,2017,1.56
HUN,Hungary,tfr,2018,1.57
HUN,Hungary,tfr,2019,1.58
HUN,Hungary,tfr,2020,1.61
HUN,Hungary,tfr,2021,1.63
HUN,Hungary,tfr,2022,1.57
HUN,Hungary,tfr,2023,1.55
HUN,Hungary,tfr,2024,1.41
HUN,Hungary,lfp_ratio,1990,80.0607586147036
HUN,Hungary,lfp_ratio,1991,79.384706352933
HUN,Hungary,lfp_ratio,1992,79.1543362462138
HUN,Hungary,lfp_ratio,1993,79.0300391815411
HUN,Hungary,lfp_ratio,1994,79.0435343550046
HUN,Hungary,lfp_ratio,1995,79.0083596572366
HUN,Hungary,lfp_ratio,1996,78.9251292079899
HUN,Hungary,lfp_ratio,1997,78.9476443450301
HUN,Hungary,lfp_ratio,1998,79.0047037017608
HUN,Hungary,lfp_ratio,1999,79.0565313034673
HUN,Hungary,lfp_ratio,2000,79.207094418362
HUN,Hungary,lfp_ratio,2001,79.3439164418621
HUN,Hungary,lfp_ratio,2002,79.5001549106682
HUN,Hungary,lfp_ratio,2003,79.6098682404612
HUN,Hungary,lfp_ratio,2004,79.7807572596368
HUN,Hungary,lfp_ratio,2005,79.9091902225864
HUN,Hungary,lfp_ratio,2006,80.037179793294
HUN,Hungary,lfp_ratio,2007,79.877424201038
HUN,Hungary,lfp_ratio,2008,79.7752424610437
HUN,Hungary,lfp_ratio,2009,78.9794652701213
HUN,Hungary,lfp_ratio,2010,80.3313984532442
HUN,Hungary,lfp_ratio,2011,80.2817867059751
HUN,Hungary,lfp_ratio,2012,80.4499296455151
HUN,Hungary,lfp_ratio,2013,79.4858132409751
HUN,Hungary,lfp_ratio,2014,78.9483034286729
HUN,Hungary,lfp_ratio,2015,78.8138671720761
HUN,Hungary,lfp_ratio,2016,78.7554412653169
HUN,Hungary,lfp_ratio,2017,78.0418468874658
HUN,Hungary,lfp_ratio,2018,78.2264798311801
HUN,Hungary,lfp_ratio,2019,77.2921622354039
HUN,Hungary,lfp_ratio,2020,77.3763771457853
HUN,Hungary,lfp_ratio,2021,78.1753934148861
HUN,Hungary,lfp_ratio,2022,78.7137452711223
HUN,Hungary,lfp_ratio,2023,79.4686879093384
HUN,Hungary,lfp_ratio,2024,80.4763665951624
HUN,Hungary,lfp_ratio,2025,80.4538788570074
HUN,Hungary,tertiary_gpi,2001,1.21457004547119
HUN,Hungary,tertiary_gpi,2002,1.23192000389099
HUN,Hungary,tertiary_gpi,2003,1.2719099521637
HUN,Hungary,tertiary_gpi,2004,1.28377997875214
HUN,Hungary,tertiary_gpi,2005,1.31462001800537
HUN,Hungary,tertiary_gpi,2006,1.31234002113342
HUN,Hungary,tertiary_gpi,2007,1.3077700138092
HUN,Hungary,tertiary_gpi,2008,1.30072999000549
HUN,Hungary,tertiary_gpi,2009,1.27005994319916
HUN,Hungary,tertiary_gpi,2010,1.26304996013641
HUN,Hungary,tertiary_gpi,2011,1.24588000774384
HUN,Hungary,tertiary_gpi,2012,1.24142003059387
HUN,Hungary,tertiary_gpi,2013,1.23101997375488
HUN,Hungary,tertiary_gpi,2014,1.23195004463196
HUN,Hungary,tertiary_gpi,2015,1.2126100063324
HUN,Hungary,tertiary_gpi,2016,1.20729005336761
HUN,Hungary,tertiary_gpi,2017,1.20683002471924
HUN,Hungary,tertiary_gpi,2018,1.19663000106812
HUN,Hungary,tertiary_gpi,2019,1.20271003246307
HUN,Hungary,tertiary_gpi,2020,1.20679998397827
HUN,Hungary,tertiary_gpi,2021,1.20561003684998
HUN,Hungary,tertiary_gpi,2022,1.21818995475769
HUN,Hungary,tertiary_gpi,2023,1.20304000377655
HUN,Hungary,tertiary_gpi,2024,1.21092998981476
HUN,Hungary,gdp_pc,1990,21297.0006406829
HUN,Hungary,gdp_pc,1991,18765.4162504008
HUN,Hungary,gdp_pc,1992,18197.5305521351
HUN,Hungary,gdp_pc,1993,18113.3369069655
HUN,Hungary,gdp_pc,1994,18672.707236547
HUN,Hungary,gdp_pc,1995,18977.2437047366
HUN,Hungary,gdp_pc,1996,19029.1137284914
HUN,Hungary,gdp_pc,1997,19635.2949600537
HUN,Hungary,gdp_pc,1998,20438.3829550506
HUN,Hungary,gdp_pc,1999,21128.8884639402
HUN,Hungary,gdp_pc,2000,22117.9204303193
HUN,Hungary,gdp_pc,2001,23069.2114730987
HUN,Hungary,gdp_pc,2002,24229.2953575981
HUN,Hungary,gdp_pc,2003,25255.8711300567
HUN,Hungary,gdp_pc,2004,26568.118861864
HUN,Hungary,gdp_pc,2005,27765.7886146197
HUN,Hungary,gdp_pc,2006,28903.0475407078
HUN,Hungary,gdp_pc,2007,29044.0669021254
HUN,Hungary,gdp_pc,2008,29384.0070385818
HUN,Hungary,gdp_pc,2009,27445.959458479
HUN,Hungary,gdp_pc,2010,27801.833816111
HUN,Hungary,gdp_pc,2011,28415.1173442897
HUN,Hungary,gdp_pc,2012,28179.656464434
HUN,Hungary,gdp_pc,2013,28891.0217544976
HUN,Hungary,gdp_pc,2014,30264.9492302161
HUN,Hungary,gdp_pc,2015,31485.5675425634
HUN,Hungary,gdp_pc,2016,32378.9674983075
HUN,Hungary,gdp_pc,2017,33828.714942571
HUN,Hungary,gdp_pc,2018,35798.0412754022
HUN,Hungary,gdp_pc,2019,37662.67681014
HUN,Hungary,gdp_pc,2020,36119.5211735652
HUN,Hungary,gdp_pc,2021,38887.1909527154
HUN,Hungary,gdp_pc,2022,40610.9711368238
HUN,Hungary,gdp_pc,2023,40333.2546888118
HUN,Hungary,gdp_pc,2024,40747.1986679668
HUN,Hungary,gdp_pc,2025,41160.6419140983
ISL,Iceland,tfr,1960,4.29
ISL,Iceland,tfr,1961,3.88
ISL,Iceland,tfr,1962,3.98
ISL,Iceland,tfr,1963,3.99
ISL,Iceland,tfr,1964,3.88
ISL,Iceland,tfr,1965,3.73
ISL,Iceland,tfr,1966,3.59
ISL,Iceland,tfr,1967,3.28
ISL,Iceland,tfr,1968,3.06
ISL,Iceland,tfr,1969,2.99
ISL,Iceland,tfr,1970,2.81
ISL,Iceland,tfr,1971,2.92
ISL,Iceland,tfr,1972,3.09
ISL,Iceland,tfr,1973,2.94
ISL,Iceland,tfr,1974,2.66
ISL,Iceland,tfr,1975,2.65
ISL,Iceland,tfr,1976,2.52
ISL,Iceland,tfr,1977,2.31
ISL,Iceland,tfr,1978,2.35
ISL,Iceland,tfr,1979,2.49
ISL,Iceland,tfr,1980,2.48
ISL,Iceland,tfr,1981,2.33
ISL,Iceland,tfr,1982,2.27
ISL,Iceland,tfr,1983,2.24
ISL,Iceland,tfr,1984,2.08
ISL,Iceland,tfr,1985,1.93
ISL,Iceland,tfr,1986,1.92
ISL,Iceland,tfr,1987,2.06
ISL,Iceland,tfr,1988,2.26
ISL,Iceland,tfr,1989,2.19
ISL,Iceland,tfr,1990,2.3
ISL,Iceland,tfr,1991,2.18
ISL,Iceland,tfr,1992,2.21
ISL,Iceland,tfr,1993,2.22
ISL,Iceland,tfr,1994,2.14
ISL,Iceland,tfr,1995,2.08
ISL,Iceland,tfr,1996,2.12
ISL,Iceland,tfr,1997,2.04
ISL,Iceland,tfr,1998,2.05
ISL,Iceland,tfr,1999,1.99
ISL,Iceland,tfr,2000,2.08
ISL,Iceland,tfr,2001,1.95
ISL,Iceland,tfr,2002,1.93
ISL,Iceland,tfr,2003,1.99
ISL,Iceland,tfr,2004,2.04
ISL,Iceland,tfr,2005,2.05
ISL,Iceland,tfr,2006,2.08
ISL,Iceland,tfr,2007,2.09
ISL,Iceland,tfr,2008,2.15
ISL,Iceland,tfr,2009,2.23
ISL,Iceland,tfr,2010,2.2
ISL,Iceland,tfr,2011,2.02
ISL,Iceland,tfr,2012,2.04
ISL,Iceland,tfr,2013,1.93
ISL,Iceland,tfr,2014,1.93
ISL,Iceland,tfr,2015,1.8
ISL,Iceland,tfr,2016,1.74
ISL,Iceland,tfr,2017,1.71
ISL,Iceland,tfr,2018,1.71
ISL,Iceland,tfr,2019,1.74
ISL,Iceland,tfr,2020,1.72
ISL,Iceland,tfr,2021,1.82
ISL,Iceland,tfr,2022,1.589
ISL,Iceland,tfr,2023,1.55
ISL,Iceland,tfr,2024,1.56
ISL,Iceland,lfp_ratio,1990,83.6109672775034
ISL,Iceland,lfp_ratio,1991,83.4966269465986
ISL,Iceland,lfp_ratio,1992,84.3999295367038
ISL,Iceland,lfp_ratio,1993,85.8622666751609
ISL,Iceland,lfp_ratio,1994,86.4314184930024
ISL,Iceland,lfp_ratio,1995,86.290868372156
ISL,Iceland,lfp_ratio,1996,85.7585062033501
ISL,Iceland,lfp_ratio,1997,85.0977629029417
ISL,Iceland,lfp_ratio,1998,86.0066186586681
ISL,Iceland,lfp_ratio,1999,87.5318003613258
ISL,Iceland,lfp_ratio,2000,89.2732596993888
ISL,Iceland,lfp_ratio,2001,87.3625910541208
ISL,Iceland,lfp_ratio,2002,87.7547275974264
ISL,Iceland,lfp_ratio,2003,87.4032747119466
ISL,Iceland,lfp_ratio,2004,85.6755409070455
ISL,Iceland,lfp_ratio,2005,88.0362042635611
ISL,Iceland,lfp_ratio,2006,87.5335611422992
ISL,Iceland,lfp_ratio,2007,86.1574515891328
ISL,Iceland,lfp_ratio,2008,86.1896513868898
ISL,Iceland,lfp_ratio,2009,88.4830080266126
ISL,Iceland,lfp_ratio,2010,89.3817204301075
ISL,Iceland,lfp_ratio,2011,89.4266491337819
ISL,Iceland,lfp_ratio,2012,90.5889597311131
ISL,Iceland,lfp_ratio,2013,90.251460502921
ISL,Iceland,lfp_ratio,2014,89.8018837284833
ISL,Iceland,lfp_ratio,2015,90.3501694368243
ISL,Iceland,lfp_ratio,2016,89.2503881940114
ISL,Iceland,lfp_ratio,2017,89.5335356076864
ISL,Iceland,lfp_ratio,2018,89.294088301322
ISL,Iceland,lfp_ratio,2019,89.6214819645813
ISL,Iceland,lfp_ratio,2020,89.3260816331791
ISL,Iceland,lfp_ratio,2021,89.2508647839331
ISL,Iceland,lfp_ratio,2022,90.2602801048794
ISL,Iceland,lfp_ratio,2023,89.1524135309768
ISL,Iceland,lfp_ratio,2024,87.9997995791161
ISL,Iceland,lfp_ratio,2025,87.9426209945862
ISL,Iceland,tertiary_gpi,1971,0.360040009021759
ISL,Iceland,tertiary_gpi,1972,0.384600013494492
ISL,Iceland,tertiary_gpi,1973,0.44064998626709
ISL,Iceland,tertiary_gpi,1974,0.4757100045681
ISL,Iceland,tertiary_gpi,1975,0.551779985427856
ISL,Iceland,tertiary_gpi,1976,0.617799997329712
ISL,Iceland,tertiary_gpi,1977,0.67970997095108
ISL,Iceland,tertiary_gpi,1978,0.739820003509521
ISL,Iceland,tertiary_gpi,1981,1.05505001544952
ISL,Iceland,tertiary_gpi,1983,1.07785999774933
ISL,Iceland,tertiary_gpi,1984,1.11731004714966
ISL,Iceland,tertiary_gpi,1986,1.22423005104065
ISL,Iceland,tertiary_gpi,1989,1.23195004463196
ISL,Iceland,tertiary_gpi,1990,1.24074995517731
ISL,Iceland,tertiary_gpi,1991,1.27991998195648
ISL,Iceland,tertiary_gpi,1992,1.31290996074676
ISL,Iceland,tertiary_gpi,1993,1.28402996063232
ISL,Iceland,tertiary_gpi,1994,1.29463005065918
ISL,Iceland,tertiary_gpi,1995,1.28986001014709
ISL,Iceland,tertiary_gpi,1996,1.3194899559021
ISL,Iceland,tertiary_gpi,1997,1.31257998943329
ISL,Iceland,tertiary_gpi,1998,1.3531299829483
ISL,Iceland,tertiary_gpi,1999,1.40373003482819
ISL,Iceland,tertiary_gpi,2000,1.39689004421234
ISL,Iceland,tertiary_gpi,2001,1.4146900177002
ISL,Iceland,tertiary_gpi,2002,1.4273099899292
ISL,Iceland,tertiary_gpi,2003,1.44684994220734
ISL,Iceland,tertiary_gpi,2004,1.46808004379273
ISL,Iceland,tertiary_gpi,2005,1.48141002655029
ISL,Iceland,tertiary_gpi,2006,1.46429002285004
ISL,Iceland,tertiary_gpi,2007,1.46018004417419
ISL,Iceland,tertiary_gpi,2008,1.47461998462677
ISL,Iceland,tertiary_gpi,2009,1.46877002716064
ISL,Iceland,tertiary_gpi,2010,1.43844997882843
ISL,Iceland,tertiary_gpi,2011,1.41842997074127
ISL,Iceland,tertiary_gpi,2012,1.42868995666504
ISL,Iceland,tertiary_gpi,2013,1.42796003818512
ISL,Iceland,tertiary_gpi,2014,1.42588996887207
ISL,Iceland,tertiary_gpi,2015,1.4431699514389
ISL,Iceland,tertiary_gpi,2016,1.46226000785828
ISL,Iceland,tertiary_gpi,2017,1.46685004234314
ISL,Iceland,tertiary_gpi,2018,1.46755003929138
ISL,Iceland,tertiary_gpi,2019,1.49496996402741
ISL,Iceland,tertiary_gpi,2020,1.49460995197296
ISL,Iceland,tertiary_gpi,2021,1.50685000419617
ISL,Iceland,tertiary_gpi,2022,1.50616002082825
ISL,Iceland,tertiary_gpi,2023,1.51546001434326
ISL,Iceland,gdp_pc,1990,43099.5786392572
ISL,Iceland,gdp_pc,1991,42507.6461691026
ISL,Iceland,gdp_pc,1992,40560.5700738208
ISL,Iceland,gdp_pc,1993,40677.5881237507
ISL,Iceland,gdp_pc,1994,41781.8302657718
ISL,Iceland,gdp_pc,1995,41604.2381180421
ISL,Iceland,gdp_pc,1996,43241.3554367229
ISL,Iceland,gdp_pc,1997,44664.5306286878
ISL,Iceland,gdp_pc,1998,47286.6358663221
ISL,Iceland,gdp_pc,1999,48539.3433136469
ISL,Iceland,gdp_pc,2000,50227.8408745363
ISL,Iceland,gdp_pc,2001,51468.3282267824
ISL,Iceland,gdp_pc,2002,51287.593729948
ISL,Iceland,gdp_pc,2003,52095.6402740564
ISL,Iceland,gdp_pc,2004,55576.6099806516
ISL,Iceland,gdp_pc,2005,58549.1358862183
ISL,Iceland,gdp_pc,2006,60434.3837931128
ISL,Iceland,gdp_pc,2007,64075.3098188208
ISL,Iceland,gdp_pc,2008,63963.7601392225
ISL,Iceland,gdp_pc,2009,58441.2719673968
ISL,Iceland,gdp_pc,2010,57225.1024282006
ISL,Iceland,gdp_pc,2011,57837.8604599413
ISL,Iceland,gdp_pc,2012,58203.6379459536
ISL,Iceland,gdp_pc,2013,59729.5439775397
ISL,Iceland,gdp_pc,2014,60199.1994872756
ISL,Iceland,gdp_pc,2015,61820.3618857662
ISL,Iceland,gdp_pc,2016,64759.2275423229
ISL,Iceland,gdp_pc,2017,65462.5033306299
ISL,Iceland,gdp_pc,2018,66703.0219398003
ISL,Iceland,gdp_pc,2019,65994.9860038103
ISL,Iceland,gdp_pc,2020,60617.143268851
ISL,Iceland,gdp_pc,2021,62720.7916832797
ISL,Iceland,gdp_pc,2022,66581.2441801002
ISL,Iceland,gdp_pc,2023,69268.1221404224
ISL,Iceland,gdp_pc,2024,68230.356652817
ISL,Iceland,gdp_pc,2025,68064.6854551866
IRL,Ireland,tfr,1960,3.78
IRL,Ireland,tfr,1961,3.78
IRL,Ireland,tfr,1962,3.92
IRL,Ireland,tfr,1963,4.01
IRL,Ireland,tfr,1964,4.07
IRL,Ireland,tfr,1965,4.04
IRL,Ireland,tfr,1966,3.94
IRL,Ireland,tfr,1967,3.84
IRL,Ireland,tfr,1968,3.77
IRL,Ireland,tfr,1969,3.83
IRL,Ireland,tfr,1970,3.85
IRL,Ireland,tfr,1971,3.93
IRL,Ireland,tfr,1972,3.84
IRL,Ireland,tfr,1973,3.71
IRL,Ireland,tfr,1974,3.59
IRL,Ireland,tfr,1975,3.37
IRL,Ireland,tfr,1976,3.29
IRL,Ireland,tfr,1977,3.24
IRL,Ireland,tfr,1978,3.21
IRL,Ireland,tfr,1979,3.21
IRL,Ireland,tfr,1980,3.21
IRL,Ireland,tfr,1981,3.05
IRL,Ireland,tfr,1982,2.94
IRL,Ireland,tfr,1983,2.74
IRL,Ireland,tfr,1984,2.58
IRL,Ireland,tfr,1985,2.48
IRL,Ireland,tfr,1986,2.44
IRL,Ireland,tfr,1987,2.32
IRL,Ireland,tfr,1988,2.17
IRL,Ireland,tfr,1989,2.08
IRL,Ireland,tfr,1990,2.11
IRL,Ireland,tfr,1991,2.08
IRL,Ireland,tfr,1992,1.99
IRL,Ireland,tfr,1993,1.9
IRL,Ireland,tfr,1994,1.85
IRL,Ireland,tfr,1995,1.84
IRL,Ireland,tfr,1996,1.88
IRL,Ireland,tfr,1997,1.93
IRL,Ireland,tfr,1998,1.94
IRL,Ireland,tfr,1999,1.9
IRL,Ireland,tfr,2000,1.89
IRL,Ireland,tfr,2001,1.94
IRL,Ireland,tfr,2002,1.97
IRL,Ireland,tfr,2003,1.96
IRL,Ireland,tfr,2004,1.93
IRL,Ireland,tfr,2005,1.86
IRL,Ireland,tfr,2006,1.91
IRL,Ireland,tfr,2007,2.01
IRL,Ireland,tfr,2008,2.06
IRL,Ireland,tfr,2009,2.06
IRL,Ireland,tfr,2010,2.05
IRL,Ireland,tfr,2011,2.03
IRL,Ireland,tfr,2012,1.98
IRL,Ireland,tfr,2013,1.93
IRL,Ireland,tfr,2014,1.89
IRL,Ireland,tfr,2015,1.85
IRL,Ireland,tfr,2016,1.81
IRL,Ireland,tfr,2017,1.76
IRL,Ireland,tfr,2018,1.74
IRL,Ireland,tfr,2019,1.69
IRL,Ireland,tfr,2020,1.6
IRL,Ireland,tfr,2021,1.72
IRL,Ireland,tfr,2022,1.51
IRL,Ireland,tfr,2023,1.5
IRL,Ireland,tfr,2024,1.47
IRL,Ireland,lfp_ratio,1990,52.1975753481214
IRL,Ireland,lfp_ratio,1991,53.0602042219195
IRL,Ireland,lfp_ratio,1992,54.9486873967022
IRL,Ireland,lfp_ratio,1993,56.9432841959156
IRL,Ireland,lfp_ratio,1994,58.1437156505213
IRL,Ireland,lfp_ratio,1995,59.605581586942
IRL,Ireland,lfp_ratio,1996,61.5508513575702
IRL,Ireland,lfp_ratio,1997,62.8351942599405
IRL,Ireland,lfp_ratio,1998,64.365333885067
IRL,Ireland,lfp_ratio,1999,65.9377879287299
IRL,Ireland,lfp_ratio,2000,67.3103591285527
IRL,Ireland,lfp_ratio,2001,68.216418784401
IRL,Ireland,lfp_ratio,2002,69.8322553504759
IRL,Ireland,lfp_ratio,2003,70.3101471481785
IRL,Ireland,lfp_ratio,2004,70.4603715743016
IRL,Ireland,lfp_ratio,2005,71.8324579969167
IRL,Ireland,lfp_ratio,2006,72.7981609435613
IRL,Ireland,lfp_ratio,2007,74.5862791306625
IRL,Ireland,lfp_ratio,2008,75.5547578211214
IRL,Ireland,lfp_ratio,2009,77.6380066702647
IRL,Ireland,lfp_ratio,2010,78.7341988627457
IRL,Ireland,lfp_ratio,2011,79.422226077904
IRL,Ireland,lfp_ratio,2012,79.6399254817488
IRL,Ireland,lfp_ratio,2013,80.2368153421473
IRL,Ireland,lfp_ratio,2014,79.7825328526573
IRL,Ireland,lfp_ratio,2015,79.4057139545665
IRL,Ireland,lfp_ratio,2016,80.5316279474463
IRL,Ireland,lfp_ratio,2017,81.1636735289823
IRL,Ireland,lfp_ratio,2018,81.7372392754448
IRL,Ireland,lfp_ratio,2019,81.886655011655
IRL,Ireland,lfp_ratio,2020,81.7482590167342
IRL,Ireland,lfp_ratio,2021,83.2999755216058
IRL,Ireland,lfp_ratio,2022,84.4896092387731
IRL,Ireland,lfp_ratio,2023,83.0526025127709
IRL,Ireland,lfp_ratio,2024,85.0285616847131
IRL,Ireland,lfp_ratio,2025,85.2267054611841
IRL,Ireland,tertiary_gpi,2001,1.19026005268097
IRL,Ireland,tertiary_gpi,2002,1.2067699432373
IRL,Ireland,tertiary_gpi,2003,1.22009003162384
IRL,Ireland,tertiary_gpi,2004,1.20032000541687
